Freezer Test
250,249.0,-13.375,-19.5
251,250.0,-13.4375,-19.5625
252,251.0,-13.5,-19.5
253,252.0,-13.5,-19.5625
254,253.0,-13.5,-19.5625
255,254.0,-13.6875,-19.5625
256,255.0,-13.6875,-19.6875
257,256.0,-13.75,-19.625
258,257.0,-13.75,-19.6875
259,258.0,-13.8125,-19.625
260,259.0,-13.8125,-19.6875
261,260.0,-13.9375,-19.6875
262,261.0,-14.0,-19.6875
263,262.0,-14.0,-19.6875
264,263.0,-14.125,-19.75
265,264.0,-14.1875,-19.75
266,265.0,-14.1875,-19.75
267,266.0,-14.1875,-19.875
268,267.0,-14.1875,-19.8125
269,268.0,-14.25,-19.8125
270,269.0,-14.3125,-19.9375
271,270.0,-14.375,-19.875
272,271.0,-14.375,-19.875
273,272.0,-14.4375,-19.9375
274,273.0,-14.5625,-19.9375
275,274.0,-14.5,-20.0
276,275.0,-14.625,-19.9375
277,276.0,-14.6875,-19.9375
278,277.0,-14.75,-19.9375
279,278.0,-14.75,-19.9375
280,279.0,-14.75,-19.9375
281,280.0,-14.8125,-20.0
282,281.0,-14.875,-19.9375
283,282.0,-14.9375,-20.0
284,283.0,-14.9375,-20.0625
285,284.0,-15.0,-20.0
286,285.0,-14.9375,-20.0625
287,286.0,-15.0,-20.0625
288,287.0,-15.0,-20.125
289,288.0,-15.125,-20.125
290,289.0,-15.1875,-20.125
291,290.0,-15.125,-20.125
292,291.0,-15.25,-20.25
293,292.0,-15.3125,-20.1875
294,293.0,-15.375,-20.125
295,294.0,-15.375,-20.25
296,295.0,-15.375,-20.1875
297,296.0,-15.5,-20.25
298,297.0,-15.5,-20.25
299,298.0,-15.5,-20.25
300,299.0,-15.5625,-20.3125
301,300.0,-15.6875,-20.3125
302,301.0,-15.6875,-20.3125
303,302.0,-15.6875,-20.3125
304,303.0,-15.6875,-20.375
305,304.0,-15.6875,-20.375
306,305.0,-15.75,-20.3125
307,306.0,-15.875,-20.3125
308,307.0,-15.8125,-20.4375
309,308.0,-15.9375,-20.4375
310,309.0,-15.8125,-20.4375
311,310.0,-15.9375,-20.4375
312,311.0,-16.0,-20.4375
313,312.0,-16.0,-20.4375
314,313.0,-16.0625,-20.5
315,314.0,-16.1875,-20.4375
316,315.0,-16.1875,-20.4375
317,316.0,-16.1875,-20.5625
318,317.0,-16.1875,-20.5
319,318.0,-16.25,-20.5
320,319.0,-16.25,-20.5
321,320.0,-16.375,-20.5625
322,321.0,-16.3125,-20.5625
323,322.0,-16.4375,-20.5625
324,323.0,-16.4375,-20.5
325,324.0,-16.4375,-20.5625
326,325.0,-16.4375,-20.625
327,326.0,-16.4375,-20.625
328,327.0,-16.5,-20.5625
329,328.0,-16.5625,-20.625
330,329.0,-16.625,-20.6875
331,330.0,-16.5625,-20.625
332,331.0,-16.625,-20.625
333,332.0,-16.625,-20.6875
334,333.0,-16.6875,-20.625
335,334.0,-16.6875,-20.75
336,335.0,-16.6875,-20.6875
337,336.0,-16.75,-20.75
338,337.0,-16.875,-20.6875
339,338.0,-16.875,-20.75
340,339.0,-16.9375,-20.8125
341,340.0,-16.9375,-20.75
342,341.0,-16.9375,-20.8125
343,342.0,-16.9375,-20.75
344,343.0,-17.0,-20.75
345,344.0,-17.125,-20.8125
346,345.0,-17.0625,-20.8125
347,346.0,-17.0625,-20.8125
348,347.0,-17.125,-20.8125
349,348.0,-17.0625,-20.8125
350,349.0,-17.125,-20.875
351,350.0,-17.1875,-20.8125
352,351.0,-17.1875,-20.8125
353,352.0,-17.3125,-20.8125
354,353.0,-17.25,-20.875
355,354.0,-17.25,-20.875
356,355.0,-17.3125,-20.875
357,356.0,-17.375,-20.875
358,357.0,-17.4375,-20.875
359,358.0,-17.4375,-20.875
